,username_mittente,id_mittente,username_ricevente,id_ricevente,semestre,weights
1341,marcuspun,16685803,LorenaSGonzalez,102179167,3,0.0
1342,mstmo1983,1330846699061964801,Sethrogen,443215941,3,0.0
1343,marcuspun,16685803,CaliforniaLabor,22563843,3,0.0
1344,marc_v27,541878477,nypost,17469289,3,0.0
1345,mao2u2,34101992,shannonrwatts,246939630,3,0.0
1346,mstmo1983,1330846699061964801,TuckerCarlson,22703645,3,0.0
1347,manysoulswithin,1024179554,MeidasTouch,1243560408025198593,3,0.0
1348,mstmo1983,1330846699061964801,americanmedical,15739421,3,0.0
1349,mandyrudenc,2207389554,EdMarkey,1129029661,3,0.0
1350,mstmo1983,1330846699061964801,benshapiro,17995040,3,0.0
1351,mstmo1983,1330846699061964801,burtjonesforga,615349684,3,0.0
1352,manyofoddnature,564476607,WhiteHouse,1323730225067339784,3,0.0
1353,mstmo1983,1330846699061964801,checkysmom,1118855388160512000,3,0.0
1354,mstmo1983,1330846699061964801,citv2,2714967360,3,0.0
1355,mandyrudenc,2207389554,keya_chatterjee,33211889,3,0.0
1356,mstmo1983,1330846699061964801,foxnation,37764422,3,0.0
1357,mstmo1983,1330846699061964801,icecube,19671129,3,0.0
1358,mstmo1983,1330846699061964801,jaieileeneee,344657793,3,0.0
1359,mstmo1983,1330846699061964801,jennycohn1,4541535439,3,0.0
1360,mstmo1983,1330846699061964801,johnpavlovitz,493714995,3,0.0
1361,mstmo1983,1330846699061964801,mikepompeo,1163992520252153857,3,0.0
1362,mstmo1983,1330846699061964801,mtgreenee,826065164504006657,3,0.0
1363,mstmo1983,1330846699061964801,EdLaborGOP,16424044,3,0.0
1364,mark3ds,1242570896,David_Mulroney,2255210942,3,0.0
1365,mistert_333,798687837054828544,KeithOlbermann,130617778,3,0.0
1366,mohmmed56227303,1126587772553371655,ChrisCoons,15324851,3,0.0
1367,mktldr,123283283,atensnut,22677397,3,0.0
1368,mktldr,123283283,mterr337,1634552636,3,0.0
1369,mktldr,123283283,robbystarbuck,16523905,3,0.0
1370,mlstroud57,4827928513,McKaylaRoseJ,1128475843557249027,3,0.0
1371,mlstroud57,4827928513,catturd2,1043185714437992449,3,0.0
1372,mark3ds,1242570896,NORADCommand,1083407707028238342,3,0.0
1373,mm_0774,879342832288321537,ArtiSharma001,945846436586962946,3,0.0
1374,mm_0774,879342832288321537,DostKhan_Jammu,1162682346094522370,3,0.0
1375,mark3ds,1242570896,NATO,83795099,3,0.0
1376,mark3ds,1242570896,MichaelAuslen,27580565,3,0.0
1377,mm_l_007,1229929300595482626,WFSBnews,29008249,3,0.0
1378,propc2020,424828064,POTUS,1349149096909668363,3,0.0
1379,moderaterepand1,1088554244746158080,JWSNMNJ,837279587684003840,3,0.0
1380,moderaterepand1,1088554244746158080,NOVisOver,1366018979005935618,3,0.0
1381,moderaterepand1,1088554244746158080,NorrisTerrig64,757767159590322176,3,0.0
1382,moderaterepand1,1088554244746158080,RepLizCheney,816719802328715264,3,0.0
1383,moderaterepand1,1088554244746158080,TPInsidr,2363057095,3,0.0
1384,moderaterepand1,1088554244746158080,ZarekAnneMarie,1373825996,3,0.0
1385,moderaterepand1,1088554244746158080,iTamaraLoves45,1392514356932403200,3,0.0
1386,moh_abdu_alabsi,916668367624339456,AstroVicGlover,1024391197,3,0.0
1387,moh_abdu_alabsi,916668367624339456,FLOTUS,1349154719386775552,3,0.0
1388,moh_abdu_alabsi,916668367624339456,NASA,11348282,3,0.0
1389,mark3ds,1242570896,MLInstitute,113780858,3,0.0
1390,moh_abdu_alabsi,916668367624339456,SpeakerPelosi,15764644,3,0.0
1391,moh_abdu_alabsi,916668367624339456,USNavy,54885400,3,0.0
1392,mark3ds,1242570896,JustinTrudeau,14260960,3,0.0
1393,mark3ds,1242570896,JFCNorfolk,1194657264013135874,3,0.0
1394,mohamed62681572,1353415255884517377,JoeBiden,939091,3,0.0
1395,mark3ds,1242570896,IvisonJ,81122301,3,0.0
1396,mktldr,123283283,SecPompeo,988573326376427520,3,0.0
1397,mktldr,123283283,FPWellman,42518865,3,0.0
1398,mktldr,123283283,AJ_Cats_,908354649857687556,3,0.0
1399,mitchbytes,64420065,CDCgov,146569971,3,0.0
1400,mistert_333,798687837054828544,NotATweeter16,1144333281099468801,3,0.0
1401,mistert_333,798687837054828544,RepMTG,1344356576786866176,3,0.0
1402,mark3ds,1242570896,TerryGlavin,1380753061,3,0.0
